tienda_id,empleados,publicidad,ubicacion,ventas
34,14.0,3177.0,0,30119.0
22,28.0,6884.0,2,43570.0
11,1.0,5171.0,1,21080.0
13,11.0,3851.0,2,20539.0
4,26.0,7009.0,2,50839.0
22,23.0,8323.0,0,63132.0
43,16.0,7749.0,2,39079.0
24,29.0,4647.0,0,55375.0
4,27.0,6924.0,0,56230.0
15,8.0,8651.0,2,35936.0
1,28.0,7154.0,2,55196.0
38,10.0,5897.0,2,40408.0
50,5.0,2530.0,0,30944.0
1,10.0,5706.0,2,32471.0
38,18.0,7554.0,1,64836.0
38,21.0,6377.0,0,54841.0
21,24.0,6717.0,2,57973.0
48,6.0,4253.0,2,6227.0
29,3.0,1950.0,0,15461.0
5,8.0,3457.0,2,21241.0
49,9.0,4340.0,1,37512.0
10,5.0,4971.0,0,15706.0
28,29.0,7538.0,2,55993.0
50,2.0,9439.0,2,20082.0
7,7.0,2997.0,2,11159.0
3,17.0,7327.0,0,19601.0
45,10.0,6750.0,2,25565.0
47,12.0,4766.0,2,42293.0
19,10.0,3769.0,2,20584.0
35,20.0,3672.0,2,21716.0
4,1.0,8421.0,0,20807.0
5,4.0,6656.0,1,40035.0
1,13.0,6731.0,1,36792.0
4,12.0,5175.0,1,37903.0
12,11.0,4542.0,1,38646.0
42,10.0,5204.0,1,25181.0
23,15.0,4807.0,0,31806.0
25,5.0,5733.0,0,37793.0
21,25.0,2868.0,0,42520.0
24,17.0,5534.0,2,30982.0
25,28.0,4778.0,1,67623.0
45,5.0,3570.0,1,53627.0
46,2.0,6281.0,0,6851.0
32,9.0,8590.0,2,32925.0
32,6.0,7556.0,2,8166.0
5,18.0,4434.0,0,30471.0
36,14.0,6328.0,1,40927.0
46,19.0,6686.0,2,43497.0
42,14.0,5238.0,1,39692.0
49,8.0,4952.0,2,22290.0
42,17.0,5687.0,1,42874.0
39,28.0,10025.0,2,55834.0
16,3.0,5514.0,1,15934.0
33,29.0,2465.0,1,52743.0
49,10.0,2907.0,1,32190.0
21,17.0,4657.0,0,45336.0
9,27.0,2506.0,1,64442.0
6,11.0,4734.0,1,32543.0
45,8.0,9450.0,2,13244.0
35,1.0,3977.0,2,20019.0
39,13.0,2825.0,0,45392.0
22,21.0,4584.0,2,45244.0
41,4.0,4792.0,1,33389.0
5,7.0,3022.0,0,1539.0
42,14.0,2523.0,0,38954.0
23,5.0,7712.0,0,39553.0
17,24.0,6001.0,1,71522.0
12,28.0,4034.0,1,75407.0
23,11.0,2689.0,2,7097.0
16,17.0,3965.0,2,26628.0
3,5.0,2547.0,2,13089.0
30,20.0,3841.0,0,35956.0
22,3.0,9133.0,1,20207.0
47,15.0,6359.0,0,23623.0
37,19.0,3139.0,1,61390.0
23,16.0,4188.0,1,49582.0
13,8.0,1291.0,0,39263.0
32,13.0,7548.0,2,38486.0
46,16.0,4596.0,1,48975.0
47,3.0,3362.0,1,28566.0
48,1.0,6298.0,0,16559.0
45,9.0,3026.0,1,42041.0
17,22.0,4241.0,1,52712.0
40,26.0,2604.0,0,56775.0
21,17.0,3693.0,1,53115.0
2,24.0,4603.0,0,45454.0
37,2.0,4784.0,2,3625.0
6,9.0,2350.0,1,47199.0
44,24.0,4511.0,0,46984.0
18,19.0,6161.0,0,40243.0
30,13.0,6494.0,1,50513.0
22,5.0,4004.0,0,15525.0
33,9.0,4622.0,2,24484.0
30,13.0,4504.0,2,24300.0
43,25.0,3919.0,2,49498.0
32,15.0,6592.0,0,40391.0
42,4.0,6624.0,0,24837.0
47,10.0,3436.0,2,34374.0
36,28.0,5935.0,2,52487.0
9,6.0,4970.0,0,23821.0
42,27.0,5191.0,2,33954.0
28,24.0,4773.0,2,39085.0
11,12.0,2386.0,1,42444.0
14,20.0,5703.0,0,47112.0
39,16.0,1957.0,2,40634.0
47,3.0,4829.0,0,23015.0
19,14.0,5178.0,1,50425.0
15,1.0,5098.0,1,21763.0
28,10.0,2403.0,2,13418.0
24,15.0,3581.0,2,30854.0
8,7.0,6377.0,2,30802.0
43,4.0,5145.0,2,23376.0
47,24.0,2857.0,0,47689.0
33,16.0,6605.0,2,25260.0
33,14.0,5068.0,0,46559.0
19,3.0,2738.0,2,27841.0
10,21.0,3387.0,1,37852.0
40,14.0,5602.0,2,37215.0
47,18.0,7507.0,2,54550.0
42,3.0,2838.0,2,585.0
1,22.0,5314.0,1,65709.0
29,19.0,5277.0,0,40841.0
50,3.0,710.0,1,37506.0
34,12.0,6665.0,2,16754.0
1,5.0,5276.0,2,1041.0
48,1.0,3562.0,2,12789.0
13,3.0,3292.0,0,12739.0
48,19.0,5076.0,1,49288.0
49,11.0,7006.0,1,50957.0
29,16.0,3233.0,0,22060.0
24,24.0,1153.0,2,27199.0
26,3.0,3862.0,0,13497.0
17,19.0,4606.0,0,42042.0
7,6.0,3146.0,2,37521.0
13,8.0,3890.0,0,18434.0
5,22.0,7792.0,2,54504.0
26,13.0,7479.0,1,28379.0
49,12.0,6440.0,1,43549.0
3,10.0,7082.0,1,41041.0
49,4.0,2554.0,1,22581.0
39,1.0,3384.0,1,16358.0
1,13.0,3681.0,2,6643.0
49,24.0,3780.0,2,47334.0
17,4.0,6056.0,1,24424.0
43,22.0,5646.0,1,67771.0
25,11.0,4648.0,1,45336.0
15,11.0,7189.0,2,18515.0
29,12.0,2416.0,2,26978.0
43,11.0,6579.0,2,28662.0
32,6.0,777.0,2,9660.0
16,27.0,8021.0,2,59730.0
1,3.0,6190.0,1,47913.0
22,20.0,4597.0,1,38982.0
41,23.0,3712.0,1,64407.0
44,16.0,3617.0,0,42106.0
41,3.0,8748.0,2,12011.0
14,24.0,936.0,2,51919.0
29,11.0,7124.0,2,33785.0
19,8.0,7722.0,2,17039.0
19,6.0,4528.0,0,38045.0
2,20.0,811.0,2,36897.0
41,11.0,4889.0,2,32203.0
15,27.0,5405.0,1,86141.0
3,21.0,6538.0,0,50875.0
11,12.0,6653.0,2,27799.0
30,18.0,8725.0,2,50059.0
40,13.0,7160.0,0,38288.0
18,22.0,4838.0,2,44301.0
48,3.0,2768.0,1,7113.0
2,15.0,5859.0,0,36312.0
32,22.0,4613.0,1,42666.0
8,28.0,6433.0,2,25449.0
22,21.0,3274.0,0,38159.0
6,14.0,4398.0,1,30703.0
12,18.0,5022.0,1,47466.0
47,28.0,3121.0,1,67577.0
28,21.0,3529.0,2,38111.0
49,14.0,6811.0,2,20791.0
45,25.0,1043.0,2,57368.0
18,27.0,4984.0,0,53010.0
2,8.0,5141.0,2,9720.0
13,28.0,6628.0,2,41792.0
45,28.0,3960.0,0,55237.0
15,23.0,5489.0,0,49472.0
20,15.0,7216.0,2,31337.0
29,15.0,7159.0,0,48263.0
3,19.0,3004.0,0,39963.0
19,26.0,5913.0,1,72355.0
3,20.0,8900.0,2,35864.0
14,6.0,6672.0,2,27118.0
40,19.0,3057.0,2,27875.0
11,25.0,3443.0,1,59454.0
31,8.0,5345.0,0,21967.0
43,6.0,4500.0,0,10862.0
32,20.0,7723.0,2,42864.0
27,23.0,6334.0,1,58080.0
30,29.0,3538.0,2,37959.0
43,15.0,6692.0,2,25490.0
2,27.0,8012.0,1,47367.0
49,3.0,4369.0,1,16698.0
28,15.0,3250.0,0,38636.0
31,24.0,4716.0,2,41534.0
15,17.0,7478.0,0,31896.0
48,19.0,3996.0,1,56134.0
36,16.0,6270.0,2,31955.0
8,5.0,11218.0,1,36438.0
9,5.0,4468.0,2,10081.0
37,26.0,3445.0,1,46412.0
48,14.0,4855.0,0,24432.0
45,18.0,3298.0,0,25520.0
39,26.0,4025.0,0,49941.0
32,8.0,6454.0,0,33990.0
35,7.0,6123.0,2,15786.0
37,16.0,6192.0,0,37345.0
44,14.0,6339.0,2,27043.0
29,5.0,4411.0,1,24761.0
7,24.0,994.0,2,40491.0
28,9.0,5118.0,2,18349.0
9,4.0,5156.0,0,13339.0
28,4.0,4259.0,0,5329.0
6,16.0,6295.0,1,64962.0
29,24.0,6528.0,1,66729.0
17,17.0,5436.0,2,51013.0
16,15.0,5197.0,1,56204.0
23,4.0,7437.0,0,22105.0
31,6.0,2851.0,0,4579.0
3,16.0,4337.0,0,28378.0
36,6.0,4529.0,1,14426.0
42,5.0,5781.0,0,13215.0
22,25.0,5322.0,2,62656.0
42,16.0,6376.0,1,42369.0
12,10.0,7583.0,0,37620.0
13,4.0,7727.0,1,29937.0
16,14.0,574.0,1,57460.0
40,12.0,7232.0,0,25671.0
40,24.0,6207.0,0,53434.0
45,10.0,3563.0,1,42030.0
2,4.0,4230.0,2,2613.0
30,18.0,5672.0,2,36152.0
30,13.0,3553.0,0,32470.0
12,13.0,3365.0,0,46907.0
10,14.0,3690.0,1,46036.0
44,18.0,3518.0,2,33396.0
11,1.0,5088.0,0,8533.0
15,21.0,8326.0,2,49237.0
16,16.0,2985.0,1,43839.0
17,15.0,4853.0,0,30716.0
26,22.0,5921.0,0,37935.0
2,25.0,6071.0,2,44388.0
50,5.0,3988.0,2,22675.0
12,29.0,6237.0,0,53358.0
23,6.0,4097.0,2,11708.0
18,3.0,2294.0,1,28039.0
32,16.0,2713.0,2,32003.0
49,12.0,6491.0,0,25320.0
38,4.0,7854.0,1,40601.0
47,1.0,5001.0,0,939.0
3,4.0,7803.0,1,43594.0
38,1.0,4895.0,1,28707.0
3,21.0,2711.0,2,44547.0
1,27.0,7983.0,0,56376.0
30,8.0,3793.0,2,35371.0
45,24.0,4728.0,1,58329.0
28,26.0,7233.0,0,43344.0
21,2.0,5611.0,1,13098.0
46,12.0,6069.0,0,35159.0
13,22.0,7125.0,2,36919.0
36,7.0,7561.0,0,27180.0
7,11.0,6343.0,2,33438.0
22,4.0,4704.0,2,20020.0
10,5.0,5869.0,0,23191.0
15,11.0,3068.0,0,39393.0
15,1.0,2717.0,2,7357.0
32,10.0,5625.0,2,13627.0
23,20.0,8602.0,1,41551.0
6,24.0,5832.0,0,64499.0
24,21.0,5382.0,1,48804.0
20,11.0,4800.0,0,3615.0
20,17.0,5261.0,1,61995.0
33,27.0,4350.0,0,36227.0
28,13.0,6641.0,2,26916.0
8,27.0,3185.0,0,51191.0
1,20.0,4500.0,1,50239.0
37,18.0,3624.0,2,27708.0
6,22.0,6707.0,0,55642.0
21,16.0,5699.0,0,32760.0
15,18.0,6765.0,2,31249.0
5,3.0,5078.0,0,11038.0
46,27.0,8185.0,0,57747.0
50,22.0,5838.0,2,26147.0
48,17.0,5784.0,1,70065.0
6,16.0,2594.0,2,25348.0
25,6.0,1632.0,0,16399.0
40,7.0,6994.0,0,24397.0
29,18.0,5657.0,0,37349.0
7,14.0,6901.0,2,18147.0
40,6.0,4172.0,2,18356.0
13,8.0,5164.0,1,30662.0
38,15.0,5033.0,0,57339.0
18,15.0,1397.0,0,31564.0
8,16.0,7395.0,0,49417.0
11,1.0,6856.0,0,6984.0
33,11.0,7569.0,2,28617.0
38,27.0,4066.0,0,67801.0
48,29.0,6591.0,2,50684.0
20,5.0,5296.0,0,31083.0
12,5.0,1515.0,1,42967.0
31,28.0,1939.0,2,68777.0
32,6.0,4892.0,0,13887.0
10,2.0,3584.0,2,6091.0
45,14.0,8349.0,2,34983.0
35,4.0,4470.0,2,3316.0
31,24.0,6329.0,2,31127.0
15,29.0,3660.0,1,71589.0
16,27.0,3569.0,0,49461.0
13,25.0,4111.0,0,60932.0
35,24.0,1463.0,0,51442.0
11,3.0,3305.0,1,26719.0
11,16.0,-1198.0,0,27631.0
30,11.0,4745.0,2,26325.0
48,27.0,8059.0,0,56632.0
35,4.0,8819.0,2,9138.0
22,1.0,6598.0,2,16934.0
38,25.0,7343.0,1,75425.0
31,21.0,3102.0,2,36542.0
14,22.0,3267.0,1,61430.0
24,16.0,8428.0,0,39148.0
50,19.0,4472.0,1,76180.0
49,16.0,1245.0,2,30134.0
32,11.0,5836.0,2,33183.0
36,26.0,4618.0,2,59367.0
32,8.0,5162.0,0,19721.0
15,23.0,237.0,1,61749.0
35,26.0,5605.0,1,67782.0
16,21.0,4086.0,0,38287.0
5,26.0,5780.0,2,70096.0
21,9.0,3442.0,0,2269.0
10,28.0,4469.0,0,47163.0
19,27.0,4102.0,1,50404.0
25,12.0,6770.0,0,50644.0
4,22.0,1242.0,2,37683.0
29,8.0,3705.0,0,15517.0
19,26.0,7179.0,1,58687.0
43,17.0,3325.0,1,32911.0
2,10.0,5239.0,0,35465.0
10,27.0,8338.0,0,64450.0
43,7.0,5316.0,1,37788.0
25,19.0,9281.0,2,33765.0
48,6.0,3696.0,2,24775.0
19,21.0,2471.0,2,21030.0
23,24.0,3792.0,0,47095.0
11,28.0,5692.0,1,81272.0
46,28.0,6329.0,2,47579.0
34,19.0,3149.0,1,37226.0
28,18.0,3443.0,0,38292.0
5,15.0,6117.0,2,48291.0
5,2.0,8981.0,1,38829.0
12,21.0,4855.0,0,43643.0
50,10.0,4280.0,2,33373.0
4,28.0,5290.0,1,80178.0
49,16.0,2605.0,1,30576.0
42,7.0,5176.0,0,26176.0
20,8.0,7441.0,2,19404.0
38,10.0,1752.0,2,16525.0
25,15.0,6992.0,1,61513.0
14,8.0,2610.0,2,5538.0
32,12.0,5977.0,2,4960.0
11,8.0,5750.0,2,14348.0
18,15.0,4333.0,2,31303.0
27,26.0,6324.0,2,35947.0
18,12.0,2485.0,2,47025.0
23,11.0,6829.0,1,34790.0
11,19.0,4069.0,1,43778.0
21,14.0,5643.0,2,23578.0
5,18.0,8064.0,0,52525.0
23,13.0,5877.0,1,39819.0
41,4.0,6305.0,0,24210.0
25,17.0,6575.0,1,54704.0
41,19.0,4518.0,0,27701.0
10,27.0,5578.0,0,53771.0
1,7.0,4108.0,1,35918.0
7,1.0,3586.0,2,19517.0
1,26.0,6573.0,1,38541.0
15,7.0,3321.0,1,28587.0
40,20.0,8804.0,1,48107.0
12,7.0,3857.0,2,36383.0
22,8.0,5237.0,2,17798.0
22,16.0,7337.0,1,33731.0
50,3.0,7318.0,0,19896.0
47,13.0,3589.0,0,38726.0
17,10.0,6034.0,1,40816.0
29,18.0,4379.0,2,27476.0
46,7.0,5839.0,0,20584.0
14,21.0,4748.0,2,47953.0
48,25.0,3512.0,2,30029.0
33,27.0,7936.0,0,54851.0
15,22.0,5969.0,0,32251.0
12,7.0,8078.0,1,38267.0
20,27.0,5943.0,1,66748.0
30,22.0,5988.0,2,61091.0
3,4.0,5444.0,1,40600.0
28,24.0,6489.0,1,59275.0
26,23.0,8401.0,1,65375.0
30,16.0,4170.0,0,38533.0
13,19.0,5691.0,0,45727.0
2,3.0,5386.0,0,33312.0
37,27.0,3816.0,0,59871.0
38,28.0,8036.0,0,67514.0
2,17.0,5254.0,0,40988.0
36,10.0,5152.0,1,50288.0
26,17.0,3295.0,2,21338.0
11,22.0,7181.0,0,70060.0
44,21.0,5254.0,2,29290.0
40,4.0,8802.0,0,30532.0
43,21.0,3934.0,0,57583.0
22,23.0,2915.0,2,31583.0
8,12.0,3305.0,1,50793.0
29,25.0,5481.0,2,52530.0
40,22.0,5146.0,1,52715.0
26,25.0,7305.0,1,60852.0
30,20.0,4088.0,1,40765.0
17,17.0,5664.0,1,40153.0
20,17.0,5370.0,0,23067.0
16,10.0,6665.0,2,21848.0
43,29.0,3204.0,1,63398.0
7,16.0,3842.0,2,43239.0
16,29.0,2831.0,0,49305.0
47,3.0,6243.0,1,41042.0
48,2.0,7184.0,0,22419.0
27,16.0,4708.0,2,45040.0
23,6.0,4075.0,1,28893.0
35,7.0,4555.0,0,21271.0
20,5.0,3548.0,2,19415.0
37,24.0,6500.0,1,56508.0
42,7.0,4321.0,0,26232.0
17,2.0,2866.0,0,27769.0
47,17.0,3265.0,0,41878.0
31,13.0,5181.0,2,26861.0
8,25.0,2855.0,2,57047.0
30,27.0,3108.0,2,47187.0
46,21.0,4024.0,0,41042.0
20,28.0,5318.0,1,74685.0
39,16.0,5638.0,1,57316.0
12,26.0,6848.0,1,77131.0
49,20.0,3433.0,0,47048.0
17,2.0,7783.0,2,8783.0
42,5.0,10441.0,0,29160.0
30,18.0,4160.0,2,29704.0
19,7.0,1516.0,1,45810.0
46,11.0,4006.0,0,41517.0
34,25.0,5010.0,1,61281.0
50,11.0,6016.0,0,40272.0
44,17.0,4656.0,2,19607.0
34,16.0,3988.0,2,34909.0
20,13.0,9071.0,2,28002.0
38,5.0,3482.0,0,36609.0
24,20.0,5067.0,2,32163.0
10,16.0,3495.0,0,43742.0
32,28.0,7266.0,1,48067.0
15,22.0,2960.0,1,58761.0
37,22.0,3168.0,2,43672.0
20,16.0,7438.0,1,40020.0
3,16.0,2618.0,0,37745.0
37,14.0,6669.0,0,27052.0
40,6.0,4094.0,1,40794.0
8,2.0,3763.0,1,27872.0
40,14.0,3984.0,1,59114.0
44,16.0,2758.0,0,20897.0
23,23.0,6814.0,1,51270.0
40,20.0,5272.0,2,34367.0
11,13.0,6781.0,2,34829.0
46,15.0,7352.0,0,41091.0
29,9.0,2094.0,1,28683.0
30,26.0,3061.0,1,42419.0
10,18.0,6701.0,2,29761.0
39,21.0,5111.0,2,54670.0
28,14.0,6300.0,2,24836.0
49,20.0,4822.0,2,40629.0
36,25.0,4140.0,2,46421.0
13,4.0,6303.0,0,22879.0
36,8.0,4360.0,1,43668.0
37,22.0,5132.0,1,56112.0
26,22.0,5417.0,2,65436.0
22,16.0,2411.0,1,42199.0
31,24.0,4213.0,0,45491.0
18,28.0,4874.0,1,85091.0
38,29.0,8110.0,2,62295.0
24,28.0,3244.0,0,41742.0
23,10.0,4013.0,1,52280.0
22,25.0,8183.0,2,56798.0
2,21.0,7128.0,1,52530.0
11,17.0,6350.0,2,47559.0
28,1.0,6664.0,0,34107.0
46,18.0,5391.0,0,52504.0
32,10.0,2653.0,1,45818.0
5,26.0,3808.0,1,67622.0
10,4.0,6057.0,0,18225.0
46,4.0,4470.0,2,22166.0
24,4.0,3796.0,2,17962.0
35,26.0,1883.0,2,31470.0
48,17.0,5805.0,2,35957.0
23,9.0,7944.0,1,38301.0
17,19.0,2768.0,0,38314.0
1,13.0,8037.0,0,41725.0
31,4.0,4207.0,2,6914.0
31,5.0,6060.0,2,24220.0
42,29.0,6983.0,2,61031.0
42,13.0,8021.0,0,9310.0
34,23.0,4907.0,0,47738.0
9,16.0,2991.0,2,33394.0
22,22.0,4970.0,0,54456.0
13,5.0,6182.0,2,22935.0
48,16.0,4153.0,2,33279.0
12,23.0,3043.0,0,57682.0
40,28.0,5888.0,0,44724.0
17,6.0,6763.0,0,24384.0
15,11.0,7203.0,2,35975.0
42,16.0,9551.0,1,59244.0
15,5.0,7976.0,2,17336.0
15,16.0,4695.0,2,44553.0
13,19.0,4487.0,1,59411.0
17,1.0,3897.0,2,18599.0
32,9.0,5331.0,2,9083.0
9,18.0,6781.0,1,65453.0
40,13.0,5959.0,2,12781.0
20,26.0,8151.0,2,54258.0
26,15.0,5791.0,0,32444.0
21,24.0,3860.0,0,52385.0
18,28.0,5805.0,2,69553.0
9,13.0,5014.0,2,40561.0
12,16.0,4647.0,0,36685.0
38,22.0,3386.0,1,51134.0
19,23.0,5617.0,1,57845.0
7,15.0,5419.0,2,757.0
35,17.0,6189.0,2,49287.0
39,16.0,5001.0,0,22587.0
4,21.0,4911.0,0,46223.0
25,8.0,7743.0,0,26995.0
32,4.0,7656.0,1,25267.0
40,20.0,4042.0,1,49330.0
13,24.0,3756.0,0,49269.0
17,5.0,4670.0,1,34836.0
49,13.0,4051.0,2,33780.0
37,6.0,10214.0,0,32180.0
6,28.0,2769.0,1,61400.0
19,27.0,5117.0,1,84235.0
13,5.0,3714.0,1,35581.0
14,7.0,4333.0,0,11577.0
31,6.0,6622.0,1,20648.0
4,2.0,5880.0,0,21702.0
8,7.0,3495.0,0,24538.0
25,22.0,7158.0,0,48160.0
13,21.0,4036.0,2,36337.0
32,8.0,2187.0,0,28675.0
38,27.0,5226.0,1,64485.0
28,18.0,2500.0,2,34925.0
30,22.0,6747.0,0,54165.0
28,14.0,3292.0,1,33590.0
3,12.0,4999.0,2,27497.0
45,17.0,6714.0,0,42941.0
34,5.0,2568.0,0,19501.0
16,14.0,6881.0,1,19367.0
22,6.0,681.0,1,32870.0
32,15.0,5661.0,2,57712.0
38,7.0,2740.0,1,41874.0
8,14.0,3402.0,0,14160.0
8,18.0,8475.0,2,34726.0
6,1.0,3023.0,2,6965.0
14,6.0,4887.0,2,14700.0
35,5.0,6538.0,1,23800.0
10,12.0,5817.0,2,36991.0
3,11.0,6099.0,2,33850.0
12,13.0,7261.0,2,29192.0
31,18.0,7149.0,0,36150.0
29,17.0,7979.0,1,48454.0
5,17.0,5568.0,0,36307.0
25,29.0,2787.0,0,40215.0
41,11.0,2590.0,1,36013.0
31,20.0,5884.0,1,71086.0
21,10.0,2786.0,2,37514.0
20,29.0,2313.0,2,51522.0
39,16.0,6767.0,1,47226.0
22,2.0,4082.0,2,28954.0
4,17.0,9838.0,2,35904.0
13,22.0,3685.0,2,35763.0
42,10.0,5718.0,0,12463.0
50,13.0,5409.0,0,32717.0
49,12.0,4831.0,1,41208.0
20,15.0,4784.0,1,51480.0
17,27.0,8321.0,1,65456.0
36,22.0,6687.0,1,59285.0
1,26.0,4852.0,1,61026.0
15,28.0,6321.0,2,60384.0
13,13.0,6496.0,2,35506.0
24,12.0,3717.0,1,24538.0
8,28.0,4922.0,0,60235.0
50,2.0,3489.0,0,7385.0
27,5.0,7669.0,1,53550.0
45,25.0,6397.0,0,52525.0
23,25.0,3985.0,0,48727.0
46,2.0,5449.0,2,27549.0
8,23.0,5100.0,2,55665.0
8,26.0,3240.0,2,44219.0
26,20.0,6860.0,0,33721.0
47,13.0,5153.0,1,25986.0
39,3.0,3205.0,0,20274.0
37,11.0,6709.0,1,40390.0
49,16.0,5536.0,2,24059.0
28,1.0,3610.0,0,10466.0
2,9.0,5127.0,2,40128.0
18,14.0,5384.0,0,28409.0
17,9.0,1461.0,1,42738.0
30,7.0,5240.0,2,26724.0
39,16.0,2561.0,2,45732.0
50,19.0,7313.0,1,45332.0
46,7.0,4401.0,0,24794.0
18,28.0,6149.0,0,42960.0
13,12.0,6801.0,1,56379.0
43,18.0,7569.0,2,24527.0
21,28.0,366.0,0,65199.0
30,5.0,3397.0,1,26988.0
21,23.0,5115.0,0,67047.0
48,23.0,6658.0,2,27367.0
17,22.0,6603.0,0,60037.0
19,10.0,3725.0,1,26956.0
9,8.0,3741.0,1,42521.0
10,19.0,3037.0,1,36151.0
44,15.0,3009.0,2,31926.0
23,3.0,5671.0,1,34620.0
30,27.0,5248.0,2,50007.0
33,18.0,3146.0,1,61025.0
9,18.0,1577.0,2,36948.0
1,5.0,7960.0,0,24828.0
44,29.0,5012.0,0,62351.0
35,1.0,6600.0,2,14005.0
11,10.0,5360.0,1,35240.0
34,20.0,4883.0,1,58484.0
16,10.0,2053.0,1,38478.0
32,18.0,3930.0,2,21881.0
12,26.0,5366.0,0,60750.0
33,15.0,7555.0,0,30765.0
45,20.0,7254.0,1,63173.0
14,8.0,3308.0,2,24650.0
8,12.0,8369.0,1,48963.0
27,21.0,6126.0,0,50447.0
12,27.0,6005.0,1,74069.0
1,12.0,6827.0,1,52703.0
43,26.0,5960.0,1,53348.0
40,1.0,6092.0,0,9044.0
42,26.0,5604.0,1,78249.0
39,4.0,2883.0,2,19691.0
43,8.0,1286.0,0,30973.0
17,27.0,5873.0,1,66535.0
33,15.0,5477.0,2,28090.0
32,18.0,6271.0,1,57627.0
29,1.0,4747.0,0,15033.0
21,11.0,10444.0,0,50347.0
21,23.0,9054.0,1,77086.0
40,2.0,1964.0,2,18480.0
23,1.0,6313.0,0,3781.0
6,12.0,6937.0,0,22598.0
22,16.0,754.0,0,21452.0
50,22.0,5333.0,2,44131.0
38,22.0,6033.0,1,67056.0
37,10.0,4988.0,2,20912.0
45,18.0,5771.0,2,30153.0
8,15.0,5158.0,0,37664.0
41,17.0,6405.0,2,27784.0
49,10.0,8096.0,0,34135.0
35,3.0,6541.0,2,12300.0
11,26.0,7350.0,2,43309.0
24,21.0,2885.0,1,54960.0
49,16.0,9054.0,2,45118.0
21,6.0,5629.0,1,18312.0
2,3.0,4218.0,0,19555.0
40,9.0,5830.0,0,7174.0
19,11.0,3910.0,1,37081.0
39,21.0,5276.0,0,52672.0
28,13.0,5602.0,0,44204.0
17,18.0,3627.0,2,29654.0
6,26.0,5311.0,1,57894.0
19,22.0,3598.0,0,43579.0
38,28.0,3585.0,1,53843.0
28,24.0,2978.0,2,45008.0
38,22.0,3898.0,0,51683.0
37,4.0,5947.0,1,23590.0
22,24.0,6324.0,1,66052.0
26,8.0,6944.0,0,33909.0
49,13.0,6776.0,2,35820.0
43,10.0,3146.0,2,25152.0
13,8.0,8558.0,0,28531.0
32,6.0,3910.0,0,20386.0
17,16.0,8707.0,1,46758.0
41,18.0,4165.0,2,36072.0
36,17.0,904.0,2,22604.0
46,6.0,4505.0,2,17256.0
19,13.0,6693.0,1,41856.0
35,23.0,8326.0,2,41586.0
40,26.0,6656.0,2,37895.0
28,21.0,6786.0,2,55351.0
42,24.0,-342.0,0,63849.0
18,11.0,8313.0,0,51768.0
48,13.0,5881.0,0,46501.0
40,12.0,5917.0,2,14915.0
33,9.0,7077.0,2,38271.0
8,7.0,7029.0,2,18346.0
24,24.0,9749.0,2,44594.0
16,29.0,2262.0,0,51803.0
50,22.0,4871.0,1,60890.0
4,2.0,5074.0,0,40057.0
38,7.0,5712.0,0,8676.0
27,9.0,3657.0,2,36516.0
9,5.0,5079.0,0,19786.0
47,15.0,8488.0,0,34313.0
16,18.0,5812.0,2,23178.0
12,4.0,5736.0,2,6507.0
31,19.0,3570.0,1,45284.0
24,20.0,7678.0,2,40110.0
14,26.0,4566.0,0,52357.0
45,7.0,899.0,2,23830.0
34,8.0,6413.0,1,39517.0
42,24.0,2767.0,0,56608.0
9,21.0,4769.0,2,44764.0
26,28.0,4219.0,0,51317.0
20,23.0,5883.0,0,60262.0
40,11.0,6183.0,2,34795.0
3,2.0,7906.0,1,30274.0
24,17.0,6121.0,1,43473.0
5,5.0,6342.0,2,24746.0
3,6.0,5768.0,1,35773.0
27,26.0,7194.0,1,48027.0
16,25.0,4237.0,1,63837.0
15,7.0,6337.0,2,19041.0
35,28.0,6270.0,2,51932.0
41,15.0,5278.0,1,47443.0
44,19.0,5774.0,2,53520.0
26,16.0,8557.0,1,61400.0
47,25.0,5199.0,0,45901.0
34,13.0,7163.0,1,44502.0
23,5.0,2027.0,0,19043.0
31,3.0,3566.0,0,21469.0
50,3.0,5878.0,1,33503.0
12,14.0,3566.0,2,16404.0
23,16.0,6911.0,0,38382.0
4,22.0,4664.0,1,53106.0
23,17.0,4618.0,1,40219.0
48,4.0,7677.0,2,17333.0
1,13.0,7177.0,2,19914.0
25,8.0,8766.0,0,48812.0
2,19.0,6100.0,2,42544.0
30,5.0,8861.0,0,32508.0
25,2.0,4123.0,2,16734.0
20,11.0,4647.0,0,10919.0
49,13.0,4745.0,2,37919.0
22,23.0,3628.0,2,41721.0
21,10.0,3818.0,1,43321.0
33,3.0,6215.0,0,18770.0
38,5.0,4023.0,1,48895.0
15,3.0,1599.0,0,28020.0
46,6.0,1497.0,1,4088.0
15,13.0,805.0,2,30671.0
25,19.0,2600.0,2,41502.0
21,8.0,3051.0,0,30224.0
24,18.0,5572.0,2,29027.0
5,3.0,2456.0,1,25306.0
49,24.0,1336.0,1,71929.0
43,17.0,3679.0,2,36716.0
48,8.0,6447.0,2,26482.0
44,10.0,4953.0,1,42001.0
47,2.0,5163.0,0,6532.0
23,12.0,4996.0,1,48324.0
4,23.0,2430.0,2,59295.0
18,2.0,5441.0,1,28155.0
21,21.0,6939.0,2,49647.0
28,23.0,5727.0,0,41596.0
35,24.0,6761.0,1,68731.0
22,3.0,2827.0,0,17211.0
